"INTERNAL,N,6,0","INACTIVE,L","PART_NO,C,20","DESC,C,70","DESC1,C,70","PRINTD1,L","TYPE,C,1","GROUP,N,6,0","GROUP1,N,4,0","GROUP2,N,4,0","GROUP3,N,4,0","SALE_ACC,N,5,0","BUY_ACC,N,5,0","UNIT,C,10","BIN,C,10","PRICE1,N,13,3","QTY1,N,9,2","PRICE2,N,13,3","QTY2,N,9,2","PRICE3,N,13,3","QTY3,N,9,2","PRICE4,N,13,3","QTY4,N,9,2","PRICE5,N,13,3","QTY5,N,9,2","SPRICE,N,13,3","SDATE1,D","SDATE2,D","COST,N,14,4","FACTOR,N,7,3","PUR_QTY,N,14,3","PUR_AMOUNT,N,15,3","QTY,N,12,3","BACKORDER,N,12,4","ONORDER,N,12,4","ONLAYBY,N,10,2","LASTSOLD,D","LASTBUY,D","LASTORDER,D","MINIMUM,N,8,0","MAXIMUM,N,8,0","TAXCODE,C,3","TAXCODE1,C,3","NOTES,C,57","TRACKSER,L","SUPPLIER,N,4,0","EDITQTY,L","BLOCKDISC,L","EDITPRICE,L","SELLUNIT,N,6,0","BUYUNIT,N,6,0","MADEUP,L","BFQTY,N,12,3","BFCOST,N,15,4","SPICTURE,C,80","USRPROMPT,C,80","EXPIRY,L","S_POINTS,N,8,0","USESCALE,L","CON_OUT,N,11,3","CON_IN,N,11,3","RELEASEDON,D","WEBSTORE,L","FROMTIME,C,5","TOTIME,C,5","COSTDATE,D","COSTDATE1,D","TEMPCOST,N,15,3","DAYS,N,5,0","BLOCKFRAC,L","MINSELL,N,13,3","SELLCHANGE,D","SPECIALS,N,3,0"
4481,FALSE,8711600000000,DOVE MEN +CARE INVISIBLE DRY 1/4 MOISTURISER 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6500,1,0,0,6300,3,0,0,0,0,6175,3/3/2025,3/5/2025,3125,0,0,0,1,0,0,0,12/12/2024,7/9/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,7/9/2024,0
4482,FALSE,8710910000000,DOVE MEN +CARE COOL FRESH 1/4 MOISTURISER 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6750,1,0,0,6550,3,0,0,0,0,0,,,3750,0,0,0,5,0,0,0,7/21/2025,4/7/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,0:00,0:00,,,0,0,FALSE,0,5/5/2025,0
4483,FALSE,8718110000000,DOVE MEN + CARE EXTRA FRESH 1/4 MOISTURISER 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6750,1,0,0,6550,3,0,0,0,0,5700,3/3/2025,3/5/2025,3750,0,0,0,4,0,0,0,6/28/2025,4/7/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/7/2025,0
4484,FALSE,8711600000000,SURE BRIGHT BOUQUET 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6000,1,0,0,5700,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,3166.67,0,0,0,6,0,0,0,7/16/2025,4/7/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/7/2025,0
4485,FALSE,8712560000000,SURE INVISIBLE ON BLACK +WHITE CLOTHES 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6200,1,0,0,6200,3,0,0,0,0,0,,,3166.67,0,0,0,3,0,0,0,7/21/2025,4/7/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4486,FALSE,5012580000000,RIGHT GUARD SPORT 48H 250ML,,FALSE,,2,0,0,0,0,0,,,6500,1,0,0,6250,3,0,0,0,0,5225,3/3/2025,3/5/2025,3250,0,0,0,1,0,0,0,7/22/2025,7/3/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,7/3/2025,0
4487,FALSE,5012580000000,RIGHT GUARD 48H COOL 250ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,12/13/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4488,FALSE,5012580000000,RIGHT GUARD ANTI-PERSPIRANT 48H SPORT,,FALSE,,2,0,0,0,0,0,,,5500,1,0,0,5300,3,0,0,0,0,5225,3/3/2025,3/5/2025,2833.33,0,0,0,1,0,0,0,10/5/2024,5/20/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/20/2024,0
4489,FALSE,856743000000,BOLDEN HYDRATING CLEANSER 100ML,,FALSE,,10,0,0,0,0,0,,,22000,1,0,0,21500,3,0,0,0,0,20500,4/1/2025,12/31/2025,15592,0,0,0,2,0,0,0,6/14/2025,10/11/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4490,FALSE,6957340000000,CRYSTAL WHITE COMPLEXION LIGHTENING BAR SOAP 150G,,FALSE,,6,0,0,0,0,0,,,3630,1,0,0,3234,3,0,0,0,0,0,,,700,0,0,0,1,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
4491,FALSE,3600540000000,GARNIER SKIN ACTIVE VITAMIN C BRIGHTENING SERUM 3.5% 30ML,,FALSE,,8,0,0,0,0,0,,,27500,1,0,0,27000,3,0,0,0,0,26125,3/3/2025,3/5/2025,20000,0,0,0,6,0,0,0,6/26/2025,11/18/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,11/18/2024,0
4492,FALSE,4809010000000,GLUTATHIONE SKIN WHITENING SOAP 135G,,FALSE,,6,0,0,0,0,0,,,3630,1,0,0,3234,3,0,0,0,0,2550,4/1/2025,4/15/2025,1500,0,0,0,0,0,0,0,3/25/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,3/27/2025,0
4493,FALSE,3574660000000,NEUTROGENA VISIBLY CLEAR BLACKHEAD ELIMINATING CLEARING LOTION 200ML,,FALSE,,10,0,0,0,0,0,,,10560,1,0,0,10348.8,3,0,0,0,0,0,,,3000,0,0,0,0,0,0,0,9/11/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4494,FALSE,3700280000000,TOPICREM GEL NETTOYANT PURIFYING CLEANSING GEL 200ML,,FALSE,,10,0,0,0,0,0,,,14520,1,0,0,14229.6,3,0,0,0,0,0,,,5150,0,0,0,0,0,0,0,2/17/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4495,FALSE,8710910000000,ST IVES GENTLE SMOOTHING OATMEAL SCRUB &MASK 150ML,,FALSE,,16,0,0,0,0,0,,,5280,1,0,0,5174.4,3,0,0,0,0,5016,3/3/2025,3/5/2025,1500,0,0,0,1,0,0,0,5/24/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4496,FALSE,77043103609,ST IVES FRESH SKIN APRICOT SCRUB,,FALSE,,16,0,0,0,0,0,,,5768.4,1,0,0,5653.03,3,0,0,0,0,5479.98,3/3/2025,3/5/2025,1800,0,0,0,0,0,0,0,3/7/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4497,FALSE,8710910000000,ST IVES RADIANT SKIN PINK LEMON&MANDARIN ORANGE SCRUB,,FALSE,,16,0,0,0,0,0,,,5940,1,0,0,5821.2,3,0,0,0,0,5643,3/3/2025,3/5/2025,1800,0,0,0,5,0,0,0,6/9/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4498,FALSE,6970240000000,SDGL YOUNG&FRESH FACE AND BODY LOTION,,FALSE,,1,0,0,0,0,0,,,16000,1,0,0,15800,3,0,0,3,0,0,,,4585,0,0,0,3,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4499,FALSE,6957340000000,WHITE CARE GOLD BODY MILK 430ML,,FALSE,,1,0,0,0,0,0,,,7513.23,1,0,0,7362.97,3,0,0,0,0,7137.569,3/3/2025,3/5/2025,2300,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4500,FALSE,75609195679,OLAY CLEANSE GENTLE FOAMING CLEANSER 150ML,,FALSE,,10,0,0,0,0,0,,,13200,1,0,0,12936,3,0,0,0,0,0,,,6500,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
4501,FALSE,603084000000,GARNIER SKIN ACTIVE MICELLAR CLEANSING WATER 400ML,,FALSE,,10,0,0,0,0,0,,,16500,1,0,0,16500,3,0,0,0,0,0,,,9000,0,0,0,7,0,0,0,5/23/2024,2/14/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4502,FALSE,6921200000000,FAIR & GLOW EXCLUSIVE BODY LOTION  350ML,,FALSE,,1,0,0,0,0,0,,,6830.21,1,0,0,6693.6,3,0,0,0,0,5785.7,4/1/2025,12/31/2025,2000,0,0,0,2,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/12/2025,0
4503,FALSE,8809540000000,ALOE SOOTHING TONER 200ML,,FALSE,,10,0,0,0,0,0,,,16500,1,0,0,16170,3,0,0,0,0,0,,,5320,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4504,FALSE,692325,EASY GLOW SUPER RXL-GLUTATHIONA+ CARROT GLUPA 500ML,,FALSE,,1,0,0,0,0,0,,,16000,1,0,0,15800,3,0,0,0,0,0,,,3800,0,0,0,-1,0,0,0,5/20/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/22/2025,0
4505,FALSE,6154000000000,EMERGENCY EAU DE  PARFUM,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1295,0,0,0,3,0,0,0,3/11/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4506,FALSE,77043355862,ST IVES GENTLE SMOOTHING SCRUB&MASK OAT MEAL 170G,,FALSE,,16,0,0,0,0,0,,,5280,1,0,0,5174.4,3,0,0,0,0,5016,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,3/6/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4507,FALSE,6181100000000,CLINIC CLEAR BAR SOAP 225G,,FALSE,,6,0,0,0,0,0,,,3194.4,1,0,0,2845.92,3,0,0,0,0,0,,,1200,0,0,0,0,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
4508,FALSE,6009700000000,VEET SILKY FRESH HAIR REMOVAL CREAM SENSITIVE SKIN 100ML,,FALSE,,33,0,0,0,0,0,,,5280,1,0,0,5174.4,3,0,0,0,0,0,,,2000,0,0,0,0,0,0,0,12/29/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
4509,FALSE,5000150000000,VEET SILKY FRESH PEAUX SENSIBLES/SENSITIVE SKIN 100ML,,FALSE,,33,0,0,0,0,0,,,5280,1,0,0,5174.4,3,0,0,0,0,0,,,1250,0,0,0,0,0,0,0,11/18/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
4510,FALSE,5000310000000,VEET SILKY FRESH PEAUX SECHES / DRY SKIN 100ML,,FALSE,,33,0,0,0,0,0,,,5280,1,0,0,5174.4,3,0,0,0,0,0,,,1250,0,0,0,0,0,0,0,6/20/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
4511,FALSE,25929127201,COLOUR RED ME 90ML,,FALSE,,2,0,0,0,0,0,,,16500,1,0,0,14281.34,3,0,0,0,0,15675,3/3/2025,3/5/2025,5335,0,0,0,0,0,0,0,5/17/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4512,FALSE,25929129304,COLOUR ME GREEN 90ML,,FALSE,,2,0,0,0,0,0,,,16500,1,0,0,14281.34,3,0,0,0,0,15675,3/3/2025,3/5/2025,5335,0,0,0,1,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4513,FALSE,25929126907,COLOUR ME PINK 90ML,,FALSE,,2,0,0,0,0,0,,,15000,1,0,0,14700,3,0,0,0,0,14250,3/3/2025,3/5/2025,9500,0,0,0,0,0,0,0,5/5/2025,5/20/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/20/2024,0
4514,FALSE,25929122206,COLOUR ME GOLD  90ML,,FALSE,,22,0,0,0,0,0,,,15000,1,0,0,14700,3,0,0,0,0,0,,,9500,0,0,0,0,0,0,0,3/21/2025,5/20/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4515,FALSE,6291110000000,EMPIRE D`ORO 100ML,,FALSE,,2,0,0,0,0,0,,,16500,0,0,0,10866.24,0,0,0,0,0,15675,3/3/2025,3/5/2025,3500,0,0,0,0,0,0,0,6/25/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4516,FALSE,6291110000000,PHILOS CENTRO 100ML,,FALSE,,2,0,0,0,0,0,,,21780,1,0,0,19404,3,0,0,0,0,20691,3/3/2025,3/5/2025,6000,0,0,0,2,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4517,FALSE,6291110000000,PHILOS OPUS NOIR 100ML,,FALSE,,1,0,0,0,0,0,,,17075.52,1,0,0,16734.01,3,0,0,0,0,16221.744,3/3/2025,3/5/2025,6000,0,0,0,3,0,0,0,8/26/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4518,FALSE,6291110000000,PHILOS PURA 100ML,,FALSE,,2,0,0,0,0,0,,,21780,1,0,0,19404,3,0,0,0,0,20691,3/3/2025,3/5/2025,6000,0,0,0,2,0,0,0,7/5/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4519,FALSE,6291110000000,MUSK VIP 100ML,,FALSE,,2,0,0,0,0,0,,,22550,1,0,0,20180.16,3,0,0,0,0,21422.5,3/3/2025,3/5/2025,6667,0,0,0,0,0,0,0,7/20/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4520,FALSE,8710450000000,REXONA INVISIBLE ICE FRESH 48H 200ML,,FALSE,,2,0,0,0,0,0,,,5600,1,0,0,5450,3,0,0,0,0,5320,3/3/2025,3/5/2025,3541.66,0,0,0,1,0,0,0,4/10/2025,3/11/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,3/11/2024,0
4521,FALSE,6971760000000,DR.RASHEL VITAMINC WHITENING SOAP 100G,,FALSE,,6,0,0,0,0,0,,,5082,1,0,0,4527.6,3,0,0,0,0,0,,,1500,0,0,0,-5,0,0,0,7/15/2025,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
4522,FALSE,885645000000,BODY COLOGY SWEET LOVE 237 ML,,FALSE,,2,0,0,0,0,0,,,11550,1,0,0,10090.08,3,0,0,0,0,10972.5,3/3/2025,3/5/2025,2500,0,0,0,-7,0,0,0,2/25/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4523,FALSE,885645000000,BODY COLOGY TOASTED SUGAR 237ML,,FALSE,,2,0,0,0,0,0,,,11550,1,0,0,10090.08,3,0,0,0,0,10972.5,3/3/2025,3/5/2025,2500,0,0,0,-5,0,0,0,4/12/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4524,FALSE,885645000000,BODY COLOGY COCONUT HIBISCUS 237ML,,FALSE,,2,0,0,0,0,0,,,11550,1,0,0,10090.08,3,0,0,0,0,10972.5,3/3/2025,3/5/2025,2500,0,0,0,-2,0,0,0,2/17/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4525,FALSE,885645000000,BODY COLOGY DARK CHERRY ORCHID 237ML,,FALSE,,2,0,0,0,0,0,,,11550,1,0,0,10090.08,3,0,0,0,0,10972.5,3/3/2025,3/5/2025,2500,0,0,0,-5,0,0,0,5/23/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4526,FALSE,885645000000,BODY COLOGY PURE WHITE GARDENIA,,FALSE,,2,0,0,0,0,0,,,11550,1,0,0,10090.08,3,0,0,0,0,10972.5,3/3/2025,3/5/2025,2500,0,0,0,-3,0,0,0,2/12/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4527,FALSE,8710450000000,REXONA MEN ACTIVE PROTECTION+ FRESH 48H  200ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,1/26/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4528,FALSE,8714100000000,REXONA MEN QUANTUM DRY 48H 200ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,2/23/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4529,FALSE,8714100000000,REXONA MEN SENSITIVE 48H 200ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,12/14/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4530,FALSE,3014230000000,REXONA MEN COBALT DRY 48H 200ML,,FALSE,,2,0,0,0,0,0,,,6000,1,0,0,5750,3,0,0,0,0,5320,3/3/2025,3/5/2025,2833.34,0,0,0,4,0,0,0,5/20/2025,4/7/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,13,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/7/2025,0
4531,FALSE,8710910000000,REXONA ACE FRESH 48H 200ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,0,0,0,0,1/26/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4532,FALSE,8710450000000,REXONA PINK BLUSH 48H 200ML,,FALSE,,2,0,0,0,0,0,,,5830,1,0,0,5433.12,3,0,0,0,0,5538.5,3/3/2025,3/5/2025,1500,0,0,0,-1,0,0,0,12/27/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4533,FALSE,5060570000000,REVULE CERAMIDE HYDRATING CLEANSER 250ML,,FALSE,,10,0,0,0,0,0,,,11880,1,0,0,11642.4,3,0,0,0,0,0,,,5036,0,0,0,4,0,0,0,3/27/2025,2/7/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4534,FALSE,4005900000000,NIVEA 24H MELT-IN MOISTURE HYDRO CARE LIP4.8G,,FALSE,,23,0,0,0,0,0,,,3960,0,0,0,3880.8,0,0,0,0,0,3762,3/3/2025,3/5/2025,1150,0,0,0,0,0,0,0,12/13/2024,11/3/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4535,FALSE,4005900000000,NIVEA 24H MELT-IN MOISTURESTRAWBERRY SHINE LIP4.8G,,FALSE,,23,0,0,0,0,0,,,3960,0,0,0,3880.8,0,0,0,0,0,3762,3/3/2025,3/5/2025,1200,0,0,0,4,0,0,0,3/9/2024,11/3/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4536,FALSE,4005900000000,NIVEA 24H MELT-IN MOISTURE MEN ACTIVE LIP4.8G,,FALSE,,23,0,0,0,0,0,,,3960,1,0,0,3880.8,3,0,0,0,0,3762,3/3/2025,3/5/2025,1150,0,0,0,0,0,0,0,12/21/2024,11/3/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
4537,FALSE,6001050000000,NIVEA PERFECT & RADIANT EVENTONE NIGHT CREAM 50ML,,FALSE,,18,0,0,0,0,0,,,8580,1,0,0,8408.4,3,0,0,0,0,0,,,3350,0,0,0,0,0,0,0,1/10/2025,11/3/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
4538,FALSE,4005900000000,NIVEA 5 IN 1 MICEELAR WATER 0% RESIDUE 400ML,,FALSE,,10,0,0,0,0,0,,,14000,1,0,0,13500,3,0,0,0,0,13000,4/1/2025,7/22/2025,9000,0,0,0,1,0,0,0,7/22/2025,11/26/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,12,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
4539,FALSE,4005900000000,5 IN 1 NIVEA BLACK & WHITE INVISIBLE CLEAR FEMALE  50ML,,FALSE,,2,0,0,0,0,0,,,3960,1,0,0,3927.37,3,0,0,0,0,3762,3/3/2025,3/5/2025,1130,0,0,0,9,0,0,0,4/16/2025,11/3/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,1,1,FALSE,0,0,,,FALSE,0,FALSE,0,24,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
